Frequency (Hz)	Level (dB)
5147.781372	-83.734573
5148.454285	-83.792229
5149.127197	-84.153053
5149.800110	-84.622559
5150.473022	-84.772346
5151.145935	-84.650291
5151.818848	-84.044350
5152.491760	-83.678459
5153.164673	-83.469597
5153.837585	-83.367744
5154.510498	-83.096336
5155.183411	-83.109207
5155.856323	-83.590469
5156.529236	-83.557259
5157.202148	-83.607597
5157.875061	-83.425232
5158.547974	-83.583191
5159.220886	-83.637146
5159.893799	-83.588379
5160.566711	-83.625511
5161.239624	-83.644539
5161.912537	-83.626465
5162.585449	-83.344742
5163.258362	-83.107079
5163.931274	-83.325974
5164.604187	-83.588470
5165.277100	-84.173309
5165.950012	-84.560890
5166.622925	-84.634422
5167.295837	-85.374420
5167.968750	-85.564583
5168.641663	-85.186562
5169.314575	-85.886986
5169.987488	-85.319321
5170.660400	-84.318253
5171.333313	-84.226204
5172.006226	-83.455841
5172.679138	-82.066376
5173.352051	-81.578514
5174.024963	-82.573662
5174.697876	-84.444069
5175.370789	-85.007919
5176.043701	-84.917633
5176.716614	-84.848534
5177.389526	-84.608353
5178.062439	-84.474037
5178.735352	-84.238472
5179.408264	-84.749298
5180.081177	-85.167114
5180.754089	-84.367516
5181.427002	-80.947113
5182.099915	-78.559135
5182.772827	-77.622391
5183.445740	-77.637115
5184.118652	-78.668182
5184.791565	-80.730537
5185.464478	-83.388565
5186.137390	-85.222748
5186.810303	-85.680817
5187.483215	-84.830894
5188.156128	-85.179497
5188.829041	-85.276825
5189.501953	-85.952087
5190.174866	-86.181610
5190.847778	-84.095734
5191.520691	-82.598289
5192.193604	-82.768639
5192.866516	-84.342239
5193.539429	-85.906639
5194.212341	-86.647995
5194.885254	-86.876747
5195.558167	-87.036179
5196.231079	-87.345848
5196.903992	-86.778023
5197.576904	-86.157242
5198.249817	-85.633949
5198.922729	-84.328262
5199.595642	-83.434753
5200.268555	-83.780884
5200.941467	-84.248344
5201.614380	-84.653526
5202.287292	-85.497322
5202.960205	-86.376289
5203.633118	-86.732246
5204.306030	-86.984688
5204.978943	-86.786705
5205.651855	-86.784790
5206.324768	-86.942963
5206.997681	-87.296333
5207.670593	-87.802216
5208.343506	-87.529221
5209.016418	-86.997475
5209.689331	-86.808708
5210.362244	-86.756020
5211.035156	-86.500435
5211.708069	-85.772362
5212.380981	-85.971825
5213.053894	-87.136086
5213.726807	-86.845001
5214.399719	-85.979736
5215.072632	-85.985741
5215.745544	-85.938843
5216.418457	-85.734093
5217.091370	-85.687073
5217.764282	-85.919052
5218.437195	-85.644638
5219.110107	-85.785072
5219.783020	-85.892387
5220.455933	-85.381721
5221.128845	-85.475159
5221.801758	-85.554718
5222.474670	-84.830666
5223.147583	-84.618645
5223.820496	-85.099518
5224.493408	-85.459137
5225.166321	-85.353951
5225.839233	-84.724579
5226.512146	-84.078835
5227.185059	-83.892578
5227.857971	-84.219139
5228.530884	-84.109932
5229.203796	-83.463089
5229.876709	-82.628860
5230.549622	-82.425133
5231.222534	-83.360298
5231.895447	-84.952408
5232.568359	-85.028542
5233.241272	-84.255257
5233.914185	-84.339890
5234.587097	-85.220665
5235.260010	-85.777481
5235.932922	-85.949837
5236.605835	-85.044418
5237.278748	-84.678413
5237.951660	-84.203720
5238.624573	-83.018700
5239.297485	-82.312149
5239.970398	-81.545197
5240.643311	-80.901817
5241.316223	-81.481010
5241.989136	-81.507782
5242.662048	-82.036362
5243.334961	-83.440826
5244.007874	-85.035080
5244.680786	-86.478745
5245.353699	-85.169731
5246.026611	-84.533470
5246.699524	-84.522003
5247.372437	-84.246429
5248.045349	-84.123718
5248.718262	-85.102089
5249.391174	-85.481873
5250.064087	-86.198112
5250.737000	-86.646950
5251.409912	-85.900894
5252.082825	-83.848305
5252.755737	-82.316292
5253.428650	-81.564247
5254.101562	-82.716553
5254.774475	-85.068459
5255.447388	-86.745155
5256.120300	-87.050919
5256.793213	-87.004181
5257.466125	-86.058952
5258.139038	-86.324997
5258.811951	-87.446838
5259.484863	-87.836342
5260.157776	-88.269478
5260.830688	-88.572777
5261.503601	-88.093140
5262.176514	-88.103294
5262.849426	-88.643616
5263.522339	-88.792236
5264.195251	-88.301010
5264.868164	-87.495506
5265.541077	-86.722450
5266.213989	-85.968552
5266.886902	-86.331505
5267.559814	-87.179214
5268.232727	-87.432541
5268.905640	-87.351624
5269.578552	-87.574821
5270.251465	-87.452911
5270.924377	-87.707520
5271.597290	-87.477325
5272.270203	-85.629509
5272.943115	-84.076424
5273.616028	-83.852325
5274.288940	-84.121582
5274.961853	-83.599449
5275.634766	-82.491081
5276.307678	-81.219543
5276.980591	-80.282211
5277.653503	-80.809647
5278.326416	-82.278183
5278.999329	-83.642708
5279.672241	-83.729462
5280.345154	-82.701675
5281.018066	-82.101120
5281.690979	-82.186653
5282.363892	-82.444984
5283.036804	-81.962265
5283.709717	-81.461128
5284.382629	-82.274353
5285.055542	-83.063416
5285.728455	-78.781349
5286.401367	-75.562813
5287.074280	-75.674919
5287.747192	-78.158035
5288.420105	-80.705673
5289.093018	-82.906151
5289.765930	-82.572838
5290.438843	-81.907578
5291.111755	-83.400940
5291.784668	-85.314011
5292.457581	-85.796692
5293.130493	-84.942871
5293.803406	-82.316292
5294.476318	-79.425705
5295.149231	-77.949989
5295.822144	-78.246437
5296.495056	-79.294670
5297.167969	-81.902153
5297.840881	-85.670364
5298.513794	-87.089195
5299.186707	-86.727295
5299.859619	-86.842155
5300.532532	-87.000595
5301.205444	-86.096649
5301.878357	-85.655838
5302.551270	-85.018463
5303.224182	-84.451653
5303.897095	-84.332108
5304.570007	-84.184593
5305.242920	-84.249054
5305.915833	-85.434708
5306.588745	-86.714790
5307.261658	-87.192940
5307.934570	-87.209869
5308.607483	-86.966362
5309.280396	-87.013405
5309.953308	-87.093994
5310.626221	-87.447731
5311.299133	-87.586685
5311.972046	-88.244568
5312.644958	-88.411217
5313.317871	-87.718102
5313.990784	-87.002548
5314.663696	-86.616585
5315.336609	-86.432373
5316.009521	-86.134811
5316.682434	-85.775269
5317.355347	-84.882004
5318.028259	-84.815346
5318.701172	-84.524063
5319.374084	-83.652924
5320.046997	-84.035133
5320.719910	-85.343376
5321.392822	-86.401169
5322.065735	-86.709457
5322.738647	-86.803482
5323.411560	-86.900337
5324.084473	-87.307838
5324.757385	-87.003792
5325.430298	-87.197792
5326.103210	-87.068413
5326.776123	-87.232948
5327.449036	-87.191696
5328.121948	-86.337013
5328.794861	-85.977097
5329.467773	-85.997040
5330.140686	-86.401138
5330.813599	-86.428017
5331.486511	-86.800285
5332.159424	-87.502655
5332.832336	-87.670212
5333.505249	-87.616272
5334.178162	-87.606003
5334.851074	-88.706642
5335.523987	-89.046791
5336.196899	-87.993568
5336.869812	-87.497498
5337.542725	-88.050476
5338.215637	-88.742828
5338.888550	-88.949501
5339.561462	-88.470192
5340.234375	-88.283478
5340.907288	-88.983513
5341.580200	-89.749992
5342.253113	-89.931892
5342.926025	-88.453369
5343.598938	-88.023331
5344.271851	-88.844704
5344.944763	-89.581093
5345.617676	-90.092659
5346.290588	-90.674812
5346.963501	-90.356148
5347.636414	-88.952454
5348.309326	-87.373619
5348.982239	-86.318687
5349.655151	-85.252167
5350.328064	-84.798363
5351.000977	-85.405739
5351.673889	-86.412300
5352.346802	-86.939293
5353.019714	-87.068665
5353.692627	-87.259941
5354.365540	-87.337227
5355.038452	-87.350327
5355.711365	-87.498718
5356.384277	-86.551689
5357.057190	-86.074295
5357.730103	-85.862053
5358.403015	-86.139801
5359.075928	-86.117599
5359.748840	-85.015892
5360.421753	-82.620293
5361.094666	-80.558006
5361.767578	-80.274666
5362.440491	-81.924141
5363.113403	-84.437500
5363.786316	-86.059059
5364.459229	-86.941917
5365.132141	-88.230049
5365.805054	-89.577545
5366.477966	-89.944084
5367.150879	-89.920563
5367.823792	-89.492622
5368.496704	-88.262093
5369.169617	-87.900192
5369.842529	-88.139771
5370.515442	-87.660797
5371.188354	-87.162064
5371.861267	-87.420135
5372.534180	-87.624992
5373.207092	-86.995316
5373.880005	-85.505859
5374.552917	-84.478104
5375.225830	-84.405640
5375.898743	-84.789017
5376.571655	-85.833397
5377.244568	-87.610008
5377.917480	-88.997559
5378.590393	-88.581192
5379.263306	-88.164925
5379.936218	-87.665176
5380.609131	-86.734390
5381.282043	-86.172836
5381.954956	-85.964615
5382.627869	-86.235802
5383.300781	-86.711533
5383.973694	-86.842262
5384.646606	-86.898964
5385.319519	-87.507607
5385.992432	-88.229561
5386.665344	-89.233185
5387.338257	-90.528770
5388.011169	-91.257713
5388.684082	-89.979446
5389.356995	-89.621399
5390.029907	-88.921181
5390.702820	-88.028908
5391.375732	-86.873955
5392.048645	-85.856171
5392.721558	-85.407387
5393.394470	-85.426567
5394.067383	-85.449966
5394.740295	-84.815811
5395.413208	-83.998695
5396.086121	-83.422638
5396.759033	-82.765808
5397.431946	-82.358025
5398.104858	-82.449860
5398.777771	-83.283638
5399.450684	-84.539070
5400.123596	-85.212578
5400.796509	-85.279655
5401.469421	-85.053543
5402.142334	-84.383820
5402.815247	-83.751625
5403.488159	-83.742615
5404.161072	-84.701607
5404.833984	-84.628433
5405.506897	-84.363060
5406.179810	-83.686424
5406.852722	-83.316139
5407.525635	-83.965569
5408.198547	-84.831772
5408.871460	-85.551811
5409.544373	-86.072411
5410.217285	-85.339729
5410.890198	-83.884933
5411.563110	-83.573029
5412.236023	-83.625214
5412.908936	-83.210426
5413.581848	-83.958702
5414.254761	-83.882896
5414.927673	-85.036552
5415.600586	-85.192940
5416.273499	-85.332047
5416.946411	-85.785172
5417.619324	-86.090103
5418.292236	-86.802170
5418.965149	-86.711304
5419.638062	-85.971397
5420.310974	-84.958496
5420.983887	-84.935013
5421.656799	-83.707703
5422.329712	-80.358917
5423.002625	-77.290466
5423.675537	-75.564148
5424.348450	-75.072861
5425.021362	-75.701294
5425.694275	-77.455612
5426.367188	-80.237404
5427.040100	-82.154808
5427.713013	-83.027107
5428.385925	-82.927338
5429.058838	-82.728088
5429.731750	-83.119102
5430.404663	-84.197128
5431.077576	-84.959930
5431.750488	-84.257866
5432.423401	-83.490967
5433.096313	-83.530807
5433.769226	-83.833809
5434.442139	-84.134796
5435.115051	-84.172836
5435.787964	-84.276489
5436.460876	-85.463249
5437.133789	-86.355583
5437.806702	-86.648277
5438.479614	-87.313164
5439.152527	-88.261261
5439.825439	-88.074783
5440.498352	-87.758896
5441.171265	-87.470100
5441.844177	-86.650352
5442.517090	-85.890930
5443.190002	-85.753792
5443.862915	-86.250191
5444.535828	-86.303879
5445.208740	-85.911110
5445.881653	-86.104477
5446.554565	-86.500580
5447.227478	-86.980301
5447.900391	-86.483406
5448.573303	-85.818359
5449.246216	-85.667130
5449.919128	-85.551476
5450.592041	-85.520653
5451.264954	-85.992760
5451.937866	-87.141472
5452.610779	-88.304008
5453.283691	-89.170883
5453.956604	-88.943901
5454.629517	-88.406708
5455.302429	-88.701691
5455.975342	-89.514923
5456.648254	-89.866211
5457.321167	-91.882492
5457.994080	-91.950584
5458.666992	-91.057129
5459.339905	-89.787834
5460.012817	-88.860939
5460.685730	-88.159187
5461.358643	-87.065300
5462.031555	-86.166031
5462.704468	-85.415367
5463.377380	-85.032341
5464.050293	-84.591354
5464.723206	-84.257095
5465.396118	-84.004776
5466.069031	-83.749100
5466.741943	-83.575005
5467.414856	-83.599281
5468.087769	-83.996185
5468.760681	-84.703453
5469.433594	-85.638229
5470.106506	-86.848396
5470.779419	-88.190323
5471.452332	-89.379173
5472.125244	-90.056206
5472.798157	-89.592888
5473.471069	-89.419998
5474.143982	-88.947075
5474.816895	-88.836617
5475.489807	-88.646057
5476.162720	-88.552986
5476.835632	-88.273117
5477.508545	-88.635628
5478.181458	-89.363693
5478.854370	-89.174080
5479.527283	-89.419617
5480.200195	-89.847359
5480.873108	-90.260048
5481.546021	-90.672829
5482.218933	-89.983368
5482.891846	-88.994415
5483.564758	-88.069672
5484.237671	-87.573463
5484.910583	-86.757759
5485.583496	-85.708038
5486.256409	-85.869835
5486.929321	-86.353706
5487.602234	-86.406448
5488.275146	-86.208488
5488.948059	-86.302284
5489.620972	-86.755005
5490.293884	-87.435966
5490.966797	-87.806404
5491.639709	-87.508057
5492.312622	-87.118965
5492.985535	-87.037109
5493.658447	-87.069984
5494.331360	-87.156868
5495.004272	-87.536491
5495.677185	-88.240356
5496.350098	-89.111420
5497.023010	-88.982422
5497.695923	-88.702301
5498.368835	-89.249969
5499.041748	-89.243385
5499.714661	-88.406929
5500.387573	-87.470161
5501.060486	-86.359070
5501.733398	-85.844772
5502.406311	-85.926277
5503.079224	-86.104897
5503.752136	-86.562897
5504.425049	-87.083382
5505.097961	-87.827942
5505.770874	-89.072075
5506.443787	-90.189369
5507.116699	-91.221954
5507.789612	-90.648781
5508.462524	-89.392021
5509.135437	-88.940514
5509.808350	-89.040779
5510.481262	-89.605255
5511.154175	-90.356743
5511.827087	-90.160339
5512.500000	-90.015312
5513.172913	-89.764122
5513.845825	-89.617508
5514.518738	-89.762619
5515.191650	-90.491463
5515.864563	-89.958824
5516.537476	-89.575577
5517.210388	-90.421486
5517.883301	-91.288788
5518.556213	-90.961617
5519.229126	-90.563423
5519.902039	-91.233383
5520.574951	-90.935799
5521.247864	-89.331757
5521.920776	-88.559502
5522.593689	-88.167397
5523.266602	-87.821671
5523.939514	-87.583527
5524.612427	-87.332779
5525.285339	-86.688408
5525.958252	-86.547325
5526.631165	-86.199348
5527.304077	-85.958908
5527.976990	-86.349022
5528.649902	-87.373230
5529.322815	-88.239059
5529.995728	-88.579918
5530.668640	-88.663551
5531.341553	-88.713486
5532.014465	-89.069160
5532.687378	-89.454269
5533.360291	-89.613083
5534.033203	-89.769241
5534.706116	-89.959908
5535.379028	-90.282814
5536.051941	-90.443634
5536.724854	-90.742668
5537.397766	-90.559357
5538.070679	-90.449196
5538.743591	-90.598351
5539.416504	-90.689301
5540.089417	-89.796730
5540.762329	-89.713020
5541.435242	-90.418808
5542.108154	-91.003464
5542.781067	-90.967621
5543.453979	-90.722168
5544.126892	-91.108063
5544.799805	-90.987282
5545.472717	-89.974792
5546.145630	-89.261185
5546.818542	-89.069283
5547.491455	-89.343414
5548.164368	-89.892418
5548.837280	-90.041733
5549.510193	-90.329185
5550.183105	-91.014633
5550.856018	-91.686653
5551.528931	-93.132744
5552.201843	-93.363007
5552.874756	-92.947289
5553.547668	-92.201454
5554.220581	-91.412193
5554.893494	-91.321060
5555.566406	-91.285484
5556.239319	-90.620064
5556.912231	-90.330360
5557.585144	-90.141960
5558.258057	-90.315575
5558.930969	-90.393219
5559.603882	-89.878342
5560.276794	-89.923553
5560.949707	-90.293251
5561.622620	-89.495682
5562.295532	-88.707603
5562.968445	-88.759499
5563.641357	-89.524239
5564.314270	-88.896889
5564.987183	-87.379715
5565.660095	-87.313026
5566.333008	-88.855423
5567.005920	-90.071365
5567.678833	-90.364494
5568.351746	-89.197533
5569.024658	-87.806374
5569.697571	-87.105141
5570.370483	-86.741554
5571.043396	-86.709816
5571.716309	-85.655807
5572.389221	-82.957825
5573.062134	-80.128029
5573.735046	-78.294548
5574.407959	-78.037857
5575.080872	-79.853722
5575.753784	-84.383835
5576.426697	-89.224792
5577.099609	-88.926987
5577.772522	-88.957191
5578.445435	-89.564522
5579.118347	-89.886162
5579.791260	-88.734070
5580.464172	-87.513580
5581.137085	-87.827072
5581.809998	-89.098213
5582.482910	-89.528458
5583.155823	-88.718323
5583.828735	-88.112183
5584.501648	-88.507935
5585.174561	-89.469780
5585.847473	-89.320358
5586.520386	-88.373047
5587.193298	-88.184273
5587.866211	-88.572044
5588.539124	-88.064857
5589.212036	-87.786377
5589.884949	-87.411316
5590.557861	-87.703346
5591.230774	-89.267166
5591.903687	-90.223251
5592.576599	-89.581055
5593.249512	-89.070763
5593.922424	-89.197296
5594.595337	-88.999130
5595.268250	-88.125343
5595.941162	-88.708336
5596.614075	-89.617416
5597.286987	-89.971275
5597.959900	-89.576408
5598.632812	-89.942642
5599.305725	-90.775734
5599.978638	-91.440132
5600.651550	-92.308090
5601.324463	-92.633064
5601.997375	-92.549522
5602.670288	-92.177567
5603.343201	-91.643967
5604.016113	-91.090355
5604.689026	-90.937988
5605.361938	-91.204636
5606.034851	-91.794296
5606.707764	-91.326515
5607.380676	-91.190414
5608.053589	-91.354767
5608.726501	-90.703499
5609.399414	-90.768379
5610.072327	-90.672226
5610.745239	-90.135811
5611.418152	-90.273064
5612.091064	-91.570984
5612.763977	-90.511093
5613.436890	-88.832520
5614.109802	-88.319763
5614.782715	-87.943947
5615.455627	-89.301819
5616.128540	-90.559845
5616.801453	-90.912155
5617.474365	-90.720886
5618.147278	-91.322311
5618.820190	-90.704613
5619.493103	-90.607719
5620.166016	-91.626213
5620.838928	-91.915344
5621.511841	-91.644188
5622.184753	-92.437515
5622.857666	-92.116791
5623.530579	-91.880966
5624.203491	-91.935005
5624.876404	-92.553589
5625.549316	-92.543602
5626.222229	-92.411705
5626.895142	-92.843086
5627.568054	-92.675117
5628.240967	-91.648689
5628.913879	-90.504181
5629.586792	-88.566521
5630.259705	-87.699600
5630.932617	-88.136749
5631.605530	-89.433891
5632.278442	-91.262253
5632.951355	-91.672493
5633.624268	-90.823822
5634.297180	-90.088623
5634.970093	-90.807457
5635.643005	-91.590599
5636.315918	-91.143433
5636.988831	-91.227539
5637.661743	-91.252556
5638.334656	-91.405739
5639.007568	-90.673859
5639.680481	-90.401657
5640.353394	-90.377068
5641.026306	-91.372498
5641.699219	-91.587036
5642.372131	-91.223808
5643.045044	-91.372620
5643.717957	-91.634285
5644.390869	-92.457542
5645.063782	-91.952744
5645.736694	-91.397873
5646.409607	-91.408569
5647.082520	-91.325623
5647.755432	-90.729156
5648.428345	-90.340294
5649.101257	-90.644577
5649.774170	-90.840141
5650.447083	-90.339317
5651.119995	-90.210548
5651.792908	-89.719322
5652.465820	-89.706314
5653.138733	-90.260727
5653.811646	-89.411453
5654.484558	-88.083878
5655.157471	-87.122749
5655.830383	-87.028931
5656.503296	-88.579750
5657.176208	-91.302956
5657.849121	-92.089455
5658.522034	-91.253845
5659.194946	-90.559616
5659.867859	-90.051117
5660.540771	-90.703018
5661.213684	-91.233551
5661.886597	-91.168518
5662.559509	-91.575699
5663.232422	-92.147919
5663.905334	-91.556068
5664.578247	-90.911652
5665.251160	-89.680016
5665.924072	-88.160042
5666.596985	-87.351364
5667.269897	-87.721832
5667.942810	-88.214478
5668.615723	-88.892464
5669.288635	-89.770035
5669.961548	-90.704674
5670.634460	-89.588806
5671.307373	-87.447289
5671.980286	-86.622391
5672.653198	-87.384201
5673.326111	-88.570862
5673.999023	-89.403580
5674.671936	-87.777069
5675.344849	-84.686821
5676.017761	-82.804298
5676.690674	-82.506439
5677.363586	-83.248169
5678.036499	-84.895859
5678.709412	-87.291054
5679.382324	-89.407883
5680.055237	-89.502327
